user_id,experiment_name,experiment_group
2632,restriction_test,B
2633,restriction_test,A
2634,restriction_test,A
2635,restriction_test,A
2636,restriction_test,B
2637,restriction_test,A
2638,restriction_test,A
2639,restriction_test,B
2640,restriction_test,B
2641,restriction_test,A
2642,restriction_test,B
2643,restriction_test,A
2644,restriction_test,A
2645,restriction_test,A
2646,restriction_test,A
2647,restriction_test,A
2648,restriction_test,B
2649,restriction_test,B
2650,restriction_test,A
2651,restriction_test,A
2652,restriction_test,B
2653,restriction_test,A
2654,restriction_test,A
2655,restriction_test,A
2656,restriction_test,B
2657,restriction_test,A
2658,restriction_test,A
2659,restriction_test,A
2660,restriction_test,A
2661,restriction_test,A
2662,restriction_test,B
2663,restriction_test,B
2664,restriction_test,B
2665,restriction_test,B
2666,restriction_test,B
2667,restriction_test,A
2668,restriction_test,B
2669,restriction_test,A
2670,restriction_test,B
2671,restriction_test,B
2672,restriction_test,A
2673,restriction_test,A
2674,restriction_test,A
2675,restriction_test,B
2676,restriction_test,A
2677,restriction_test,B
2678,restriction_test,B
2679,restriction_test,A
2680,restriction_test,A
2681,restriction_test,B
2682,restriction_test,B
2683,restriction_test,A
2684,restriction_test,A
2685,restriction_test,A
2686,restriction_test,B
2687,restriction_test,A
2688,restriction_test,B
2689,restriction_test,B
2690,restriction_test,A
2691,restriction_test,A
2692,restriction_test,A
2693,restriction_test,B
2694,restriction_test,B
2695,restriction_test,B
2696,restriction_test,B
2697,restriction_test,B
2698,restriction_test,A
2699,restriction_test,A
2700,restriction_test,A
2701,restriction_test,A
2702,restriction_test,A
2703,restriction_test,B
2704,restriction_test,A
2705,restriction_test,B
2706,restriction_test,B
2707,restriction_test,B
2708,restriction_test,B
2709,restriction_test,B
2710,restriction_test,A
2711,restriction_test,B
2712,restriction_test,A
2713,restriction_test,A
2714,restriction_test,A
2715,restriction_test,A
2716,restriction_test,B
2717,restriction_test,A
2718,restriction_test,A
2719,restriction_test,A
2720,restriction_test,B
2721,restriction_test,B
2722,restriction_test,A
2723,restriction_test,A
2724,restriction_test,B
2725,restriction_test,A
2726,restriction_test,B
2727,restriction_test,B
2728,restriction_test,B
2729,restriction_test,B
2730,restriction_test,A
2731,restriction_test,B
2732,restriction_test,A
2733,restriction_test,A
2734,restriction_test,A
2735,restriction_test,B
2736,restriction_test,B
2737,restriction_test,A
2738,restriction_test,B
2739,restriction_test,B
2740,restriction_test,A
2741,restriction_test,A
2742,restriction_test,A
2743,restriction_test,B
2744,restriction_test,B
2745,restriction_test,B
2746,restriction_test,A
2747,restriction_test,B
2748,restriction_test,B
2749,restriction_test,B
2750,restriction_test,A
2751,restriction_test,A
2752,restriction_test,B
2753,restriction_test,A
2754,restriction_test,A
2755,restriction_test,B
2756,restriction_test,A
2757,restriction_test,A
2758,restriction_test,A
2759,restriction_test,B
2760,restriction_test,A
2761,restriction_test,A
2762,restriction_test,B
2763,restriction_test,A
2764,restriction_test,A
2765,restriction_test,A
2766,restriction_test,A
2767,restriction_test,B
2768,restriction_test,A
2769,restriction_test,A
2770,restriction_test,B
2771,restriction_test,B
2772,restriction_test,B
2773,restriction_test,A
2774,restriction_test,B
2775,restriction_test,A
2776,restriction_test,B
2777,restriction_test,B
2778,restriction_test,A
2779,restriction_test,A
2780,restriction_test,B
2781,restriction_test,A
2782,restriction_test,B
2783,restriction_test,B
2784,restriction_test,A
2785,restriction_test,B
2786,restriction_test,B
2787,restriction_test,A
2788,restriction_test,A
2789,restriction_test,B
2790,restriction_test,B
2791,restriction_test,B
2792,restriction_test,B
2793,restriction_test,B
2794,restriction_test,B
2795,restriction_test,B
2796,restriction_test,B
2797,restriction_test,A
2798,restriction_test,A
2799,restriction_test,B
2800,restriction_test,A
2801,restriction_test,A
2802,restriction_test,B
2803,restriction_test,A
2804,restriction_test,A
2805,restriction_test,A
2806,restriction_test,A
2807,restriction_test,A
2808,restriction_test,B
2809,restriction_test,B
2810,restriction_test,A
2811,restriction_test,B
2812,restriction_test,A
2813,restriction_test,A
2814,restriction_test,B
2815,restriction_test,A
2816,restriction_test,A
2817,restriction_test,A
2818,restriction_test,B
2819,restriction_test,B
2820,restriction_test,B
2821,restriction_test,B
2822,restriction_test,A
2823,restriction_test,B
2824,restriction_test,B
2825,restriction_test,A
2826,restriction_test,B
2827,restriction_test,A
2828,restriction_test,A
2829,restriction_test,A
2830,restriction_test,B
2831,restriction_test,A
2832,restriction_test,B
2833,restriction_test,B
2834,restriction_test,B
2835,restriction_test,A
2836,restriction_test,A
2837,restriction_test,B
2838,restriction_test,B
2839,restriction_test,A
2840,restriction_test,A
2841,restriction_test,A
2842,restriction_test,A
2843,restriction_test,A
2844,restriction_test,B
2845,restriction_test,B
2846,restriction_test,B
2847,restriction_test,A
2848,restriction_test,A
2849,restriction_test,B
2850,restriction_test,B
2851,restriction_test,A
2852,restriction_test,A
2853,restriction_test,B
2854,restriction_test,B
2855,restriction_test,B
2856,restriction_test,A
2857,restriction_test,A
2858,restriction_test,B
2859,restriction_test,A
2860,restriction_test,B
2861,restriction_test,B
2862,restriction_test,A
2863,restriction_test,B
2864,restriction_test,B
2865,restriction_test,B
2866,restriction_test,B
2867,restriction_test,A
2868,restriction_test,A
2869,restriction_test,B
2870,restriction_test,B
2871,restriction_test,A
2872,restriction_test,A
2873,restriction_test,B
2874,restriction_test,B
2875,restriction_test,B
2876,restriction_test,A
2877,restriction_test,A
2878,restriction_test,A
2879,restriction_test,A
2880,restriction_test,A
2881,restriction_test,A
2882,restriction_test,A
2883,restriction_test,A
2884,restriction_test,A
2885,restriction_test,A
2886,restriction_test,B
2887,restriction_test,A
2888,restriction_test,A
2889,restriction_test,B
2890,restriction_test,B
2891,restriction_test,B
2892,restriction_test,A
2893,restriction_test,A
2894,restriction_test,A
2895,restriction_test,B
2896,restriction_test,B
2897,restriction_test,A
2898,restriction_test,B
2899,restriction_test,A
2900,restriction_test,B
2901,restriction_test,B
2902,restriction_test,A
2903,restriction_test,A
2904,restriction_test,A
2905,restriction_test,B
2906,restriction_test,A
2907,restriction_test,A
2908,restriction_test,B
2909,restriction_test,B
2910,restriction_test,A
2911,restriction_test,B
2912,restriction_test,A
2913,restriction_test,A
2914,restriction_test,B
2915,restriction_test,B
2916,restriction_test,A
2917,restriction_test,B
2918,restriction_test,A
2919,restriction_test,B
2920,restriction_test,B
2921,restriction_test,A
2922,restriction_test,A
2923,restriction_test,A
2924,restriction_test,B
2925,restriction_test,B
2926,restriction_test,A
2927,restriction_test,B
2928,restriction_test,A
2929,restriction_test,A
2930,restriction_test,A
2931,restriction_test,B
2932,restriction_test,A
2933,restriction_test,B
2934,restriction_test,A
2935,restriction_test,A
2936,restriction_test,A
2937,restriction_test,B
2938,restriction_test,B
2939,restriction_test,B
2940,restriction_test,B
2941,restriction_test,B
2942,restriction_test,B
2943,restriction_test,B
2944,restriction_test,B
2945,restriction_test,A
2946,restriction_test,B
2947,restriction_test,A
2948,restriction_test,B
2949,restriction_test,B
2950,restriction_test,B
2951,restriction_test,A
2952,restriction_test,A
2953,restriction_test,B
2954,restriction_test,A
2955,restriction_test,B
2956,restriction_test,A
2957,restriction_test,B
2958,restriction_test,A
2959,restriction_test,A
2960,restriction_test,A
2961,restriction_test,A
2962,restriction_test,A
2963,restriction_test,B
2964,restriction_test,B
2965,restriction_test,B
2966,restriction_test,B
2967,restriction_test,A
2968,restriction_test,A
2969,restriction_test,A
2970,restriction_test,B
2971,restriction_test,A
2972,restriction_test,A
2973,restriction_test,B
2974,restriction_test,B
2975,restriction_test,A
2976,restriction_test,A
2977,restriction_test,B
2978,restriction_test,B
2979,restriction_test,B
2980,restriction_test,A
2981,restriction_test,B
2982,restriction_test,A
2983,restriction_test,A
2984,restriction_test,B
2985,restriction_test,B
2986,restriction_test,A
2987,restriction_test,B
2988,restriction_test,A
2989,restriction_test,A
2990,restriction_test,B
2991,restriction_test,B
2992,restriction_test,A
2993,restriction_test,A
2994,restriction_test,A
2995,restriction_test,A
2996,restriction_test,B
2997,restriction_test,A
2998,restriction_test,B
2999,restriction_test,B
3000,restriction_test,A
3001,restriction_test,A
3002,restriction_test,B
3003,restriction_test,B
3004,restriction_test,A
3005,restriction_test,A
3006,restriction_test,A
3007,restriction_test,B
3008,restriction_test,B
3009,restriction_test,A
3010,restriction_test,B
3011,restriction_test,B
3012,restriction_test,A
3013,restriction_test,B
3014,restriction_test,B
3015,restriction_test,A
3016,restriction_test,A
3017,restriction_test,A
3018,restriction_test,B
3019,restriction_test,B
3020,restriction_test,B
3021,restriction_test,A
3022,restriction_test,A
3023,restriction_test,B
3024,restriction_test,B
3025,restriction_test,B
3026,restriction_test,B
3027,restriction_test,A
3028,restriction_test,A
3029,restriction_test,A
3030,restriction_test,B
3031,restriction_test,A
3032,restriction_test,A
3033,restriction_test,B
3034,restriction_test,B
3035,restriction_test,B
3036,restriction_test,A
3037,restriction_test,A
3038,restriction_test,A
3039,restriction_test,A
3040,restriction_test,B
3041,restriction_test,B
3042,restriction_test,A
3043,restriction_test,A
3044,restriction_test,B
3045,restriction_test,A
3046,restriction_test,A
3047,restriction_test,B
3048,restriction_test,A
3049,restriction_test,A
3050,restriction_test,B
3051,restriction_test,A
3052,restriction_test,A
3053,restriction_test,A
3054,restriction_test,B
3055,restriction_test,A
3056,restriction_test,A
3057,restriction_test,A
3058,restriction_test,A
3059,restriction_test,A
3060,restriction_test,A
3061,restriction_test,A
3062,restriction_test,B
3063,restriction_test,A
3064,restriction_test,A
3065,restriction_test,B
3066,restriction_test,B
3067,restriction_test,A
3068,restriction_test,B
3069,restriction_test,A
3070,restriction_test,A
3071,restriction_test,B
3072,restriction_test,B
3073,restriction_test,A
3074,restriction_test,B
3075,restriction_test,B
3076,restriction_test,B
3077,restriction_test,B
3078,restriction_test,B
3079,restriction_test,B
3080,restriction_test,B
3081,restriction_test,A
3082,restriction_test,A
3083,restriction_test,A
3084,restriction_test,B
3085,restriction_test,A
3086,restriction_test,A
3087,restriction_test,A
3088,restriction_test,B
3089,restriction_test,B
3090,restriction_test,B
3091,restriction_test,B
3092,restriction_test,B
3093,restriction_test,B
3094,restriction_test,A
3095,restriction_test,B
3096,restriction_test,A
3097,restriction_test,B
3098,restriction_test,B
3099,restriction_test,A
3100,restriction_test,B
3101,restriction_test,A
3102,restriction_test,A
3103,restriction_test,A
3104,restriction_test,A
3105,restriction_test,A
3106,restriction_test,A
3107,restriction_test,B
3108,restriction_test,B
3109,restriction_test,A
3110,restriction_test,B
3111,restriction_test,B
3112,restriction_test,A
3113,restriction_test,A
3114,restriction_test,A
3115,restriction_test,A
3116,restriction_test,A
3117,restriction_test,A
3118,restriction_test,A
3119,restriction_test,A
3120,restriction_test,A
3121,restriction_test,A
3122,restriction_test,B
3123,restriction_test,A
3124,restriction_test,B
3125,restriction_test,A
3126,restriction_test,B
3127,restriction_test,B
3128,restriction_test,B
3129,restriction_test,A
3130,restriction_test,A
3131,restriction_test,A
3132,restriction_test,B
3133,restriction_test,A
3134,restriction_test,A
3135,restriction_test,B
3136,restriction_test,B
3137,restriction_test,A
3138,restriction_test,A
3139,restriction_test,B
3140,restriction_test,A
3141,restriction_test,A
3142,restriction_test,B
3143,restriction_test,B
3144,restriction_test,A
3145,restriction_test,A
3146,restriction_test,B
3147,restriction_test,B
3148,restriction_test,A
3149,restriction_test,A
3150,restriction_test,B
3151,restriction_test,A
3152,restriction_test,B
3153,restriction_test,A
3154,restriction_test,B
3155,restriction_test,B
3156,restriction_test,B
3157,restriction_test,B
3158,restriction_test,B
3159,restriction_test,B
3160,restriction_test,A
3161,restriction_test,B
3162,restriction_test,A
3163,restriction_test,A
3164,restriction_test,B
3165,restriction_test,B
3166,restriction_test,A
3167,restriction_test,B
3168,restriction_test,B
3169,restriction_test,A
3170,restriction_test,B
3171,restriction_test,B
3172,restriction_test,B
3173,restriction_test,B
3174,restriction_test,B
3175,restriction_test,A
3176,restriction_test,B
3177,restriction_test,A
3178,restriction_test,B
3179,restriction_test,A
3180,restriction_test,B
3181,restriction_test,B
3182,restriction_test,B
3183,restriction_test,B
3184,restriction_test,A
3185,restriction_test,A
3186,restriction_test,B
3187,restriction_test,A
3188,restriction_test,A
3189,restriction_test,A
3190,restriction_test,A
3191,restriction_test,A
3192,restriction_test,A
3193,restriction_test,A
3194,restriction_test,B
3195,restriction_test,B
3196,restriction_test,A
3197,restriction_test,A
3198,restriction_test,A
3199,restriction_test,B
3200,restriction_test,A
3201,restriction_test,B
3202,restriction_test,B
3203,restriction_test,A
3204,restriction_test,A
3205,restriction_test,B
3206,restriction_test,B
3207,restriction_test,B
3208,restriction_test,A
3209,restriction_test,A
3210,restriction_test,B
3211,restriction_test,A
3212,restriction_test,B
3213,restriction_test,B
3214,restriction_test,B
3215,restriction_test,A
3216,restriction_test,B
3217,restriction_test,B
3218,restriction_test,A
3219,restriction_test,B
3220,restriction_test,B
3221,restriction_test,B
3222,restriction_test,B
3223,restriction_test,B
3224,restriction_test,B
3225,restriction_test,B
3226,restriction_test,B
3227,restriction_test,B
3228,restriction_test,A
3229,restriction_test,A
3230,restriction_test,B
3231,restriction_test,A
3232,restriction_test,A
3233,restriction_test,A
3234,restriction_test,A
3235,restriction_test,A
3236,restriction_test,B
3237,restriction_test,B
3238,restriction_test,B
3239,restriction_test,A
3240,restriction_test,A
3241,restriction_test,A
3242,restriction_test,A
3243,restriction_test,A
3244,restriction_test,B
3245,restriction_test,B
3246,restriction_test,A
3247,restriction_test,A
3248,restriction_test,A
3249,restriction_test,A
3250,restriction_test,A
3251,restriction_test,A
3252,restriction_test,B
3253,restriction_test,B
3254,restriction_test,B
3255,restriction_test,B
3256,restriction_test,B
3257,restriction_test,A
3258,restriction_test,B
3259,restriction_test,A
3260,restriction_test,B
3261,restriction_test,B
3262,restriction_test,B
3263,restriction_test,A
3264,restriction_test,A
3265,restriction_test,B
3266,restriction_test,B
3267,restriction_test,B
3268,restriction_test,B
3269,restriction_test,A
3270,restriction_test,A
3271,restriction_test,A
3272,restriction_test,B
3273,restriction_test,B
3274,restriction_test,A
3275,restriction_test,B
3276,restriction_test,A
3277,restriction_test,A
3278,restriction_test,A
3279,restriction_test,A
3280,restriction_test,B
3281,restriction_test,A
3282,restriction_test,A
3283,restriction_test,B
3284,restriction_test,B
3285,restriction_test,A
3286,restriction_test,A
3287,restriction_test,B
3288,restriction_test,B
3289,restriction_test,B
3290,restriction_test,B
3291,restriction_test,A
3292,restriction_test,B
3293,restriction_test,B
3294,restriction_test,A
3295,restriction_test,B
3296,restriction_test,A
3297,restriction_test,B
3298,restriction_test,B
3299,restriction_test,A
3300,restriction_test,A
3301,restriction_test,A
3302,restriction_test,A
3303,restriction_test,B
3304,restriction_test,A
3305,restriction_test,A
3306,restriction_test,A
3307,restriction_test,B
3308,restriction_test,A
3309,restriction_test,B
3310,restriction_test,A
3311,restriction_test,A
3312,restriction_test,B
3313,restriction_test,B
3314,restriction_test,B
3315,restriction_test,A
3316,restriction_test,A
3317,restriction_test,A
3318,restriction_test,B
3319,restriction_test,B
3320,restriction_test,A
3321,restriction_test,B
3322,restriction_test,B
3323,restriction_test,A
3324,restriction_test,A
3325,restriction_test,A
3326,restriction_test,A
3327,restriction_test,A
3328,restriction_test,A
3329,restriction_test,A
3330,restriction_test,A
3331,restriction_test,A
3332,restriction_test,A
3333,restriction_test,B
3334,restriction_test,A
3335,restriction_test,A
3336,restriction_test,A
3337,restriction_test,B
3338,restriction_test,B
3339,restriction_test,A
3340,restriction_test,A
3341,restriction_test,A
3342,restriction_test,B
3343,restriction_test,B
3344,restriction_test,A
3345,restriction_test,A
3346,restriction_test,A
3347,restriction_test,B
3348,restriction_test,B
3349,restriction_test,B
3350,restriction_test,A
3351,restriction_test,B
3352,restriction_test,A
3353,restriction_test,B
3354,restriction_test,A
3355,restriction_test,A
3356,restriction_test,A
3357,restriction_test,A
3358,restriction_test,B
3359,restriction_test,A
3360,restriction_test,B
3361,restriction_test,B
3362,restriction_test,B
3363,restriction_test,B
3364,restriction_test,A
3365,restriction_test,A
3366,restriction_test,B
3367,restriction_test,A
3368,restriction_test,A
3369,restriction_test,A
3370,restriction_test,B
3371,restriction_test,B
3372,restriction_test,A
3373,restriction_test,A
3374,restriction_test,A
3375,restriction_test,B
3376,restriction_test,B
3377,restriction_test,B
3378,restriction_test,B
3379,restriction_test,A
3380,restriction_test,B
3381,restriction_test,A
3382,restriction_test,B
3383,restriction_test,B
3384,restriction_test,A
3385,restriction_test,A
3386,restriction_test,B
3387,restriction_test,B
3388,restriction_test,A
3389,restriction_test,B
3390,restriction_test,B
3391,restriction_test,B
3392,restriction_test,A
3393,restriction_test,B
3394,restriction_test,A
3395,restriction_test,B
3396,restriction_test,B
3397,restriction_test,B
3398,restriction_test,A
3399,restriction_test,A
3400,restriction_test,A
3401,restriction_test,A
3402,restriction_test,B
3403,restriction_test,A
3404,restriction_test,B
3405,restriction_test,A
3406,restriction_test,B
3407,restriction_test,B
3408,restriction_test,B
3409,restriction_test,A
3410,restriction_test,B
3411,restriction_test,A
3412,restriction_test,A
3413,restriction_test,B
3414,restriction_test,A
3415,restriction_test,A
3416,restriction_test,B
3417,restriction_test,A
3418,restriction_test,A
3419,restriction_test,A
3420,restriction_test,B
3421,restriction_test,A
3422,restriction_test,B
3423,restriction_test,B
3424,restriction_test,A
3425,restriction_test,B
3426,restriction_test,B
3427,restriction_test,A
3428,restriction_test,A
3429,restriction_test,A
3430,restriction_test,B
3431,restriction_test,A
3432,restriction_test,A
3433,restriction_test,B
3434,restriction_test,A
3435,restriction_test,A
3436,restriction_test,A
3437,restriction_test,B
3438,restriction_test,A
3439,restriction_test,B
3440,restriction_test,B
3441,restriction_test,A
3442,restriction_test,A
3443,restriction_test,A
3444,restriction_test,A
3445,restriction_test,B
3446,restriction_test,A
3447,restriction_test,B
3448,restriction_test,A
3449,restriction_test,A
3450,restriction_test,B
3451,restriction_test,B
3452,restriction_test,B
3453,restriction_test,A
3454,restriction_test,A
3455,restriction_test,A
3456,restriction_test,B
3457,restriction_test,B
3458,restriction_test,B
3459,restriction_test,B
3460,restriction_test,A
3461,restriction_test,B
3462,restriction_test,A
3463,restriction_test,B
3464,restriction_test,A
3465,restriction_test,A
3466,restriction_test,A
3467,restriction_test,A
3468,restriction_test,A
3469,restriction_test,A
3470,restriction_test,A
3471,restriction_test,B
3472,restriction_test,B
3473,restriction_test,B
3474,restriction_test,B
3475,restriction_test,B
3476,restriction_test,B
3477,restriction_test,A
3478,restriction_test,A
3479,restriction_test,A
3480,restriction_test,A
3481,restriction_test,B
3482,restriction_test,B
3483,restriction_test,A
3484,restriction_test,B
3485,restriction_test,B
3486,restriction_test,B
3487,restriction_test,A
3488,restriction_test,A
3489,restriction_test,B
3490,restriction_test,B
3491,restriction_test,B
3492,restriction_test,A
3493,restriction_test,B
3494,restriction_test,B
3495,restriction_test,A
3496,restriction_test,B
3497,restriction_test,A
3498,restriction_test,A
3499,restriction_test,A
3500,restriction_test,B
3501,restriction_test,B
3502,restriction_test,B
3503,restriction_test,A
3504,restriction_test,B
3505,restriction_test,B
3506,restriction_test,A
3507,restriction_test,A
3508,restriction_test,B
3509,restriction_test,A
3510,restriction_test,B
3511,restriction_test,B
3512,restriction_test,B
3513,restriction_test,A
3514,restriction_test,B
3515,restriction_test,A
3516,restriction_test,B
3517,restriction_test,A
3518,restriction_test,A
3519,restriction_test,B
3520,restriction_test,B
3521,restriction_test,A
3522,restriction_test,A
3523,restriction_test,B
3524,restriction_test,A
3525,restriction_test,B
3526,restriction_test,B
3527,restriction_test,B
3528,restriction_test,B
3529,restriction_test,B
3530,restriction_test,A
3531,restriction_test,A
3532,restriction_test,A
3533,restriction_test,B
3534,restriction_test,B
3535,restriction_test,A
3536,restriction_test,A
3537,restriction_test,B
3538,restriction_test,A
3539,restriction_test,A
3540,restriction_test,A
3541,restriction_test,B
3542,restriction_test,A
3543,restriction_test,B
3544,restriction_test,B
3545,restriction_test,A
3546,restriction_test,A
3547,restriction_test,A
3548,restriction_test,A
3549,restriction_test,A
3550,restriction_test,A
3551,restriction_test,B
3552,restriction_test,B
3553,restriction_test,A
3554,restriction_test,A
3555,restriction_test,B
3556,restriction_test,A
3557,restriction_test,A
3558,restriction_test,A
3559,restriction_test,B
3560,restriction_test,A
3561,restriction_test,B
3562,restriction_test,B
3563,restriction_test,B
3564,restriction_test,A
3565,restriction_test,A
3566,restriction_test,A
3567,restriction_test,A
3568,restriction_test,B
3569,restriction_test,A
3570,restriction_test,A
3571,restriction_test,A
3572,restriction_test,A
3573,restriction_test,B
3574,restriction_test,B
3575,restriction_test,B
3576,restriction_test,B
3577,restriction_test,B
3578,restriction_test,B
3579,restriction_test,A
3580,restriction_test,A
3581,restriction_test,B
3582,restriction_test,B
3583,restriction_test,B
3584,restriction_test,A
3585,restriction_test,B
3586,restriction_test,B
3587,restriction_test,A
3588,restriction_test,B
3589,restriction_test,A
3590,restriction_test,B
3591,restriction_test,A
3592,restriction_test,A
3593,restriction_test,A
3594,restriction_test,A
3595,restriction_test,B
3596,restriction_test,B
3597,restriction_test,A
3598,restriction_test,B
3599,restriction_test,A
3600,restriction_test,B
3601,restriction_test,B
3602,restriction_test,A
3603,restriction_test,B
3604,restriction_test,B
3605,restriction_test,A
3606,restriction_test,B
3607,restriction_test,A
3608,restriction_test,A
3609,restriction_test,B
3610,restriction_test,B
3611,restriction_test,A
3612,restriction_test,A
3613,restriction_test,B
3614,restriction_test,A
3615,restriction_test,A
3616,restriction_test,B
3617,restriction_test,A
3618,restriction_test,A
3619,restriction_test,B
3620,restriction_test,A
3621,restriction_test,B
3622,restriction_test,A
3623,restriction_test,A
3624,restriction_test,B
3625,restriction_test,A
3626,restriction_test,B
3627,restriction_test,A
3628,restriction_test,A
3629,restriction_test,B
3630,restriction_test,B
3631,restriction_test,B
3632,restriction_test,B
3633,restriction_test,B
3634,restriction_test,B
3635,restriction_test,B
3636,restriction_test,A
3637,restriction_test,A
3638,restriction_test,B
3639,restriction_test,A
3640,restriction_test,B
3641,restriction_test,B
3642,restriction_test,A
3643,restriction_test,A
3644,restriction_test,A
3645,restriction_test,B
3646,restriction_test,B
3647,restriction_test,B
3648,restriction_test,A
3649,restriction_test,B
3650,restriction_test,B
3651,restriction_test,B
3652,restriction_test,B
3653,restriction_test,B
3654,restriction_test,B
3655,restriction_test,B
3656,restriction_test,A
3657,restriction_test,A
3658,restriction_test,B
3659,restriction_test,B
3660,restriction_test,A
3661,restriction_test,A
3662,restriction_test,B
3663,restriction_test,A
3664,restriction_test,A
3665,restriction_test,B
3666,restriction_test,B
3667,restriction_test,B
3668,restriction_test,B
3669,restriction_test,B
3670,restriction_test,B
3671,restriction_test,B
3672,restriction_test,B
3673,restriction_test,A
3674,restriction_test,A
3675,restriction_test,B
3676,restriction_test,B
3677,restriction_test,A
3678,restriction_test,B
3679,restriction_test,A
3680,restriction_test,B
3681,restriction_test,A
3682,restriction_test,B
3683,restriction_test,B
3684,restriction_test,A
3685,restriction_test,B
3686,restriction_test,A
3687,restriction_test,A
3688,restriction_test,A
3689,restriction_test,A
3690,restriction_test,A
3691,restriction_test,A
3692,restriction_test,B
3693,restriction_test,A
3694,restriction_test,A
3695,restriction_test,A
3696,restriction_test,B
3697,restriction_test,B
3698,restriction_test,A
3699,restriction_test,A
3700,restriction_test,B
3701,restriction_test,B
3702,restriction_test,B
3703,restriction_test,A
3704,restriction_test,A
3705,restriction_test,A
3706,restriction_test,B
3707,restriction_test,A
3708,restriction_test,B
3709,restriction_test,B
3710,restriction_test,B
3711,restriction_test,A
3712,restriction_test,B
3713,restriction_test,A
3714,restriction_test,A
3715,restriction_test,B
3716,restriction_test,B
3717,restriction_test,B
3718,restriction_test,A
3719,restriction_test,B
3720,restriction_test,B
3721,restriction_test,B
3722,restriction_test,A
3723,restriction_test,A
3724,restriction_test,A
3725,restriction_test,B
3726,restriction_test,B
3727,restriction_test,A
3728,restriction_test,B
3729,restriction_test,A
3730,restriction_test,B
3731,restriction_test,B
3732,restriction_test,A
3733,restriction_test,A
3734,restriction_test,A
3735,restriction_test,A
3736,restriction_test,B
3737,restriction_test,B
3738,restriction_test,A
3739,restriction_test,A
3740,restriction_test,B
3741,restriction_test,A
3742,restriction_test,B
3743,restriction_test,B
3744,restriction_test,A
3745,restriction_test,A
3746,restriction_test,A
3747,restriction_test,B
3748,restriction_test,B
3749,restriction_test,B
3750,restriction_test,B
3751,restriction_test,A
3752,restriction_test,A
3753,restriction_test,B
3754,restriction_test,B
3755,restriction_test,A
3756,restriction_test,A
3757,restriction_test,B
3758,restriction_test,B
3759,restriction_test,A
3760,restriction_test,A
3761,restriction_test,A
3762,restriction_test,B
3763,restriction_test,B
3764,restriction_test,A
3765,restriction_test,B
3766,restriction_test,A
3767,restriction_test,B
3768,restriction_test,B
3769,restriction_test,A
3770,restriction_test,A
3771,restriction_test,B
3772,restriction_test,A
3773,restriction_test,B
3774,restriction_test,B
3775,restriction_test,A
3776,restriction_test,A
3777,restriction_test,A
3778,restriction_test,A
3779,restriction_test,A
3780,restriction_test,B
3781,restriction_test,A
3782,restriction_test,B
3783,restriction_test,B
3784,restriction_test,A
3785,restriction_test,A
3786,restriction_test,B
3787,restriction_test,A
3788,restriction_test,A
3789,restriction_test,A
3790,restriction_test,B
3791,restriction_test,A
3792,restriction_test,A
3793,restriction_test,B
3794,restriction_test,A
3795,restriction_test,B
3796,restriction_test,A
3797,restriction_test,A
3798,restriction_test,A
3799,restriction_test,A
3800,restriction_test,A
3801,restriction_test,B
3802,restriction_test,B
3803,restriction_test,B
3804,restriction_test,A
3805,restriction_test,A
3806,restriction_test,B
3807,restriction_test,B
3808,restriction_test,A
3809,restriction_test,A
3810,restriction_test,B
3811,restriction_test,B
3812,restriction_test,A
3813,restriction_test,A
3814,restriction_test,A
3815,restriction_test,A
3816,restriction_test,B
3817,restriction_test,B
3818,restriction_test,A
3819,restriction_test,A
3820,restriction_test,B
3821,restriction_test,B
3822,restriction_test,A
3823,restriction_test,B
3824,restriction_test,B
3825,restriction_test,B
3826,restriction_test,B
3827,restriction_test,B
3828,restriction_test,A
3829,restriction_test,A
3830,restriction_test,A
3831,restriction_test,B
3832,restriction_test,A
3833,restriction_test,A
3834,restriction_test,B
3835,restriction_test,A
3836,restriction_test,B
3837,restriction_test,A
3838,restriction_test,B
3839,restriction_test,A
3840,restriction_test,A
3841,restriction_test,B
3842,restriction_test,A
3843,restriction_test,B
3844,restriction_test,A
3845,restriction_test,A
3846,restriction_test,A
3847,restriction_test,B
3848,restriction_test,A
3849,restriction_test,A
3850,restriction_test,A
3851,restriction_test,A
3852,restriction_test,A
3853,restriction_test,B
3854,restriction_test,B
3855,restriction_test,A
3856,restriction_test,A
3857,restriction_test,B
3858,restriction_test,B
3859,restriction_test,A
3860,restriction_test,A
3861,restriction_test,B
3862,restriction_test,B
3863,restriction_test,B
3864,restriction_test,B
3865,restriction_test,B
3866,restriction_test,B
3867,restriction_test,A
3868,restriction_test,B
3869,restriction_test,B
3870,restriction_test,B
3871,restriction_test,A
3872,restriction_test,A
3873,restriction_test,A
3874,restriction_test,A
3875,restriction_test,B
3876,restriction_test,A
3877,restriction_test,B
3878,restriction_test,A
3879,restriction_test,B
3880,restriction_test,A
3881,restriction_test,A
3882,restriction_test,A
3883,restriction_test,A
3884,restriction_test,A
3885,restriction_test,A
3886,restriction_test,B
3887,restriction_test,A
3888,restriction_test,B
3889,restriction_test,A
3890,restriction_test,B
3891,restriction_test,B
3892,restriction_test,A
3893,restriction_test,B
3894,restriction_test,B
3895,restriction_test,B
3896,restriction_test,B
3897,restriction_test,A
3898,restriction_test,B
3899,restriction_test,B
3900,restriction_test,A
3901,restriction_test,B
3902,restriction_test,A
