event_id,user_id,event_time,event_type,device_type,geo_location
42011,2715,2025-02-25 08:00:00,job_view,Mobile ,
42012,2715,2025-02-26 02:00:00,JOB_VIEW,,India 
42013,2715,2025-02-26 11:00:00,JOB_VIEW,mobile,US
42014,2715,2025-02-26 14:00:00,APPLY,Mobile , US
42015,2715,,logout,mobile,
42016,2715,2025-02-27 07:00:00,apply, WEB,India 
42017,2716,2025-01-18 00:00:00,signup,web, US
42018,2716,2025-01-19 10:00:00,job_view,,India
42019,2716,2025-01-20 05:00:00,apply,mobile,US
42020,2716,2025-01-21 03:00:00,login,mobile,India 
42021,2716,2025-01-22 06:00:00,job_view,mobile,India
42022,2716,2025-01-22 16:00:00,login,web,India
42023,2716,2025-01-24 02:00:00,logout,mobile,
42024,2716,2025-01-25 10:00:00,job_view,Mobile , US
42025,2716,2025-01-27 02:00:00,job_view,web,
42026,2716,2025-01-28 12:00:00,job_view,Mobile ,India 
42027,2716,2025-01-29 11:00:00,APPLY,mobile,India 
42028,2716,2025-01-31 06:00:00,LOGOUT,Mobile ,US
42029,2716,2025-01-31 21:00:00,job_view,mobile,UK
42030,2716,2025-02-02 05:00:00,job_view,web,India
42031,2716,2025-02-03 14:00:00,job_view,mobile,
42032,2716,2025-02-05 03:00:00,login,Mobile ,India 
42033,2716,2025-02-05 07:00:00,logout,mobile,US
42034,2716,2025-02-06 19:00:00,JOB_VIEW,, US
42035,2716,2025-02-08 06:00:00,login,,
42036,2716,2025-02-08 20:00:00,login, WEB,US
42037,2716,2025-02-10 13:00:00,login, WEB,
42038,2716,2025-02-10 20:00:00,job_view,,UK
42039,2717,2025-02-05 00:00:00,signup,Mobile ,India
42040,2717,2025-02-05 13:00:00,job_view,mobile,UK
42041,2717,2025-02-06 07:00:00,login,web,India 
42042,2717,2025-02-07 14:00:00,JOB_VIEW,,
42043,2717,2025-02-07 17:00:00,login,web,India
42044,2717,2025-02-08 17:00:00,job_view,web,US
42045,2717,2025-02-09 06:00:00,job_view,Mobile ,US
42046,2717,2025-02-09 09:00:00,job_view,mobile,India
42047,2717,2025-02-09 13:00:00,JOB_VIEW,,UK
42048,2717,2025-02-10 12:00:00,job_view,,
42049,2717,2025-02-10 23:00:00,login,,UK
42050,2717,2025-02-12 07:00:00,login,Mobile ,India
42051,2717,2025-02-13 09:00:00,login,,India
42052,2717,2025-02-15 06:00:00,login,,US
42053,2717,,LOGIN,Mobile ,UK
42054,2717,2025-02-18 06:00:00,login,mobile,India
42055,2717,2025-02-19 10:00:00,JOB_VIEW,Mobile ,India
42056,2717,2025-02-21 00:00:00,LOGIN,,India 
42057,2717,2025-02-21 15:00:00,apply,,
42058,2717,2025-02-22 08:00:00,login,Mobile ,
42059,2718,2025-01-25 00:00:00,signup,mobile,India 
42060,2718,,logout,web,UK
42061,2718,2025-01-26 18:00:00,login,,UK
42062,2718,2025-01-27 00:00:00,logout,Mobile ,India
42063,2718,2025-01-27 09:00:00,JOB_VIEW,mobile, US
42064,2718,2025-01-28 10:00:00,job_view, WEB,India
42065,2718,2025-01-30 07:00:00,LOGIN,mobile,India
42066,2718,2025-02-01 06:00:00,login,,
42067,2718,2025-02-01 16:00:00,JOB_VIEW, WEB,India 
42068,2719,2025-02-24 00:00:00,signup,,India
42069,2719,2025-02-25 16:00:00,job_view,,India 
42070,2719,2025-02-26 19:00:00,JOB_VIEW,Mobile ,
42071,2719,2025-02-28 18:00:00,logout, WEB, US
42072,2719,2025-03-01 06:00:00,login,mobile, US
42073,2719,2025-03-03 00:00:00,logout,mobile, US
42074,2719,2025-03-04 01:00:00,login, WEB, US
42075,2719,2025-03-04 09:00:00,login,web,
42076,2719,2025-03-05 01:00:00,job_view,mobile,India 
42077,2719,2025-03-05 09:00:00,LOGIN,mobile,India 
42078,2719,2025-03-05 10:00:00,login,web,India 
42079,2719,2025-03-06 15:00:00,job_view, WEB,
42080,2719,2025-03-07 03:00:00,logout,mobile, US
42081,2719,2025-03-07 20:00:00,LOGIN,,US
42082,2719,2025-03-09 17:00:00,apply, WEB,US
42083,2719,2025-03-09 19:00:00,job_view,Mobile ,India 
42084,2719,2025-03-09 21:00:00,job_view,web,India
42085,2719,2025-03-10 02:00:00,LOGIN, WEB,US
42086,2719,2025-03-10 13:00:00,logout, WEB,
42087,2720,2025-01-23 00:00:00,signup,web,US
42088,2720,2025-01-24 18:00:00,job_view,web,US
42089,2720,2025-01-26 13:00:00,LOGOUT,mobile, US
42090,2720,2025-01-27 02:00:00,login,mobile,
42091,2720,2025-01-29 01:00:00,login, WEB,
42092,2720,2025-01-30 16:00:00,login,web, US
42093,2720,2025-01-31 11:00:00,JOB_VIEW, WEB,UK
42094,2720,2025-02-02 04:00:00,job_view,mobile,
42095,2720,2025-02-03 11:00:00,job_view,web,
42096,2720,2025-02-05 02:00:00,logout,mobile,India 
42097,2720,2025-02-06 09:00:00,LOGIN,mobile,US
42098,2720,2025-02-07 15:00:00,job_view,mobile,India 
42099,2720,2025-02-09 12:00:00,job_view,mobile,US
42100,2720,2025-02-10 23:00:00,job_view,,India
42101,2720,2025-02-11 03:00:00,login,,
42102,2720,2025-02-11 17:00:00,LOGIN,web,UK
42103,2720,2025-02-13 12:00:00,apply, WEB,India
42104,2720,2025-02-14 09:00:00,logout,Mobile ,India
42105,2720,2025-02-15 02:00:00,LOGOUT,Mobile ,India
42106,2721,2025-02-11 00:00:00,SIGNUP,Mobile ,UK
42107,2721,2025-02-11 18:00:00,job_view, WEB,US
42108,2721,2025-02-12 06:00:00,APPLY, WEB,India 
42109,2721,2025-02-14 03:00:00,JOB_VIEW,, US
42110,2721,2025-02-14 23:00:00,apply,mobile,India
42111,2721,2025-02-16 20:00:00,APPLY,,US
42112,2721,2025-02-18 12:00:00,LOGIN, WEB,India
42113,2721,2025-02-19 03:00:00,apply,, US
42114,2721,2025-02-20 14:00:00,job_view,,US
42115,2721,,login,mobile,India
42116,2721,2025-02-23 02:00:00,JOB_VIEW,mobile,US
42117,2721,2025-02-23 22:00:00,APPLY, WEB,UK
42118,2721,2025-02-24 11:00:00,JOB_VIEW,,India 
42119,2721,2025-02-26 00:00:00,job_view,,
42120,2721,2025-02-27 00:00:00,login,mobile,UK
42121,2722,2025-02-28 00:00:00,SIGNUP, WEB,India
42122,2722,2025-03-01 03:00:00,job_view,web,UK
42123,2722,2025-03-01 10:00:00,job_view,mobile,US
42124,2722,2025-03-02 06:00:00,login,, US
42125,2722,2025-03-02 14:00:00,job_view,,US
42126,2722,2025-03-03 11:00:00,LOGIN,,US
42127,2723,2025-02-14 00:00:00,signup,Mobile , US
42128,2723,2025-02-15 22:00:00,LOGIN,web, US
42129,2723,2025-02-16 19:00:00,login,mobile,India 
42130,2723,2025-02-16 23:00:00,job_view,Mobile ,US
42131,2723,2025-02-18 00:00:00,login,web,India
42132,2723,2025-02-18 16:00:00,LOGIN, WEB,UK
42133,2723,2025-02-19 19:00:00,LOGIN,mobile,India
42134,2723,2025-02-21 13:00:00,logout, WEB,India
42135,2723,2025-02-23 10:00:00,LOGIN, WEB,India 
42136,2723,2025-02-24 12:00:00,login,,India 
42137,2723,2025-02-24 17:00:00,JOB_VIEW,Mobile ,UK
42138,2723,2025-02-26 03:00:00,apply,web,
42139,2723,2025-02-26 14:00:00,login,,India 
42140,2723,2025-02-27 22:00:00,login,Mobile ,
42141,2723,,LOGIN,mobile,India 
42142,2723,2025-03-02 08:00:00,JOB_VIEW,web,India
42143,2723,2025-03-03 10:00:00,LOGOUT,mobile,US
42144,2724,2025-01-22 00:00:00,signup,mobile,India
42145,2724,2025-01-22 06:00:00,job_view,web,US
42146,2724,2025-01-23 10:00:00,job_view,,
42147,2724,2025-01-24 02:00:00,apply,web, US
42148,2724,2025-01-25 04:00:00,APPLY,web,US
42149,2724,2025-01-26 19:00:00,LOGOUT, WEB,
42150,2725,2025-02-19 00:00:00,signup,Mobile ,UK
42151,2725,2025-02-20 06:00:00,logout,mobile,
42152,2725,2025-02-21 00:00:00,apply, WEB,India 
42153,2725,2025-02-21 16:00:00,job_view,Mobile ,US
42154,2725,2025-02-23 09:00:00,login,,
42155,2725,2025-02-23 14:00:00,login,Mobile ,
42156,2725,2025-02-23 17:00:00,login,,US
42157,2725,,apply,web,India
42158,2725,2025-02-26 03:00:00,job_view, WEB,
42159,2725,2025-02-27 09:00:00,LOGIN,mobile,
42160,2725,2025-02-28 00:00:00,login,web,UK
42161,2725,2025-02-28 01:00:00,apply,web,US
42162,2725,2025-03-01 03:00:00,job_view,Mobile ,
42163,2726,,signup,,US
42164,2726,2025-02-09 20:00:00,login,Mobile ,India
42165,2726,2025-02-11 16:00:00,JOB_VIEW,,UK
42166,2726,2025-02-13 08:00:00,job_view,Mobile , US
42167,2726,2025-02-14 00:00:00,job_view,,US
42168,2726,2025-02-14 21:00:00,job_view,,
42169,2726,,LOGIN,mobile,
42170,2727,2025-03-01 00:00:00,signup,Mobile ,
42171,2727,2025-03-02 20:00:00,logout,Mobile ,US
42172,2727,2025-03-03 01:00:00,job_view,mobile,India 
42173,2727,2025-03-04 02:00:00,logout, WEB,US
42174,2727,2025-03-05 22:00:00,job_view, WEB,
42175,2727,2025-03-06 22:00:00,LOGIN,mobile,
42176,2727,2025-03-07 15:00:00,login, WEB,
42177,2727,2025-03-08 16:00:00,job_view,,India 
42178,2727,2025-03-09 13:00:00,LOGOUT,mobile,US
42179,2727,2025-03-10 11:00:00,job_view,,US
42180,2727,2025-03-12 07:00:00,job_view, WEB,US
42181,2728,2025-02-05 00:00:00,SIGNUP,web,India 
42182,2728,2025-02-05 03:00:00,LOGIN,mobile,
42183,2728,2025-02-05 17:00:00,JOB_VIEW,mobile,India 
42184,2728,2025-02-07 15:00:00,job_view,,US
42185,2728,2025-02-08 12:00:00,JOB_VIEW, WEB,
42186,2728,2025-02-09 13:00:00,LOGIN,Mobile ,
42187,2728,2025-02-10 20:00:00,apply,web,UK
42188,2728,2025-02-10 23:00:00,job_view,, US
42189,2728,2025-02-12 02:00:00,JOB_VIEW,Mobile ,India 
42190,2728,,logout, WEB,UK
42191,2728,2025-02-14 05:00:00,job_view,web,US
42192,2728,2025-02-14 12:00:00,LOGIN,web,
42193,2728,2025-02-16 08:00:00,APPLY,mobile,
42194,2728,2025-02-17 11:00:00,logout,Mobile ,US
42195,2729,2025-01-10 00:00:00,signup,mobile, US
42196,2729,2025-01-11 14:00:00,JOB_VIEW, WEB,US
42197,2729,2025-01-12 18:00:00,job_view,Mobile ,India 
42198,2729,2025-01-13 02:00:00,login,web,
42199,2729,2025-01-13 12:00:00,job_view,mobile,India
42200,2729,2025-01-13 20:00:00,apply,web,
42201,2729,2025-01-14 11:00:00,LOGIN,web,India 
42202,2729,,APPLY, WEB, US
42203,2729,2025-01-16 07:00:00,job_view,, US
42204,2730,,signup,web,
42205,2730,2025-01-17 13:00:00,job_view,Mobile ,
42206,2730,2025-01-18 01:00:00,JOB_VIEW,Mobile , US
42207,2730,2025-01-18 14:00:00,job_view, WEB, US
42208,2730,,apply,Mobile ,India 
42209,2730,2025-01-19 03:00:00,job_view, WEB,India 
42210,2730,2025-01-19 04:00:00,login,mobile,
42211,2730,2025-01-19 11:00:00,apply,web,India 
42212,2730,2025-01-20 17:00:00,logout,Mobile ,
42213,2730,2025-01-21 14:00:00,logout,mobile,India 
42214,2730,,job_view,web,
42215,2730,2025-01-22 00:00:00,apply,Mobile ,UK
42216,2730,2025-01-23 04:00:00,LOGIN,mobile,
42217,2730,2025-01-24 17:00:00,apply,Mobile ,India
42218,2730,2025-01-24 23:00:00,LOGIN,mobile,US
42219,2730,2025-01-26 00:00:00,logout,mobile,US
42220,2730,2025-01-26 18:00:00,login,web,
42221,2730,2025-01-27 00:00:00,APPLY,Mobile , US
42222,2730,2025-01-28 21:00:00,LOGOUT,Mobile , US
42223,2730,2025-01-30 19:00:00,login, WEB,India 
42224,2730,,job_view,Mobile ,
42225,2730,2025-02-01 14:00:00,LOGIN,, US
42226,2731,2025-01-08 00:00:00,SIGNUP,Mobile ,
42227,2731,2025-01-09 17:00:00,login,web,India 
42228,2731,2025-01-10 10:00:00,JOB_VIEW, WEB,
42229,2731,2025-01-12 03:00:00,job_view,Mobile ,India 
42230,2731,2025-01-12 14:00:00,APPLY,web,India
42231,2731,2025-01-14 13:00:00,login,web,India 
42232,2731,2025-01-14 20:00:00,job_view,,UK
42233,2731,2025-01-15 19:00:00,job_view, WEB, US
42234,2731,2025-01-16 12:00:00,apply,,India
42235,2731,2025-01-18 03:00:00,LOGIN,web,India 
42236,2731,2025-01-18 22:00:00,LOGIN,web,US
42237,2731,2025-01-19 20:00:00,apply,web,India 
42238,2731,2025-01-20 07:00:00,job_view,,India 
42239,2731,2025-01-20 09:00:00,job_view,Mobile ,US
42240,2731,2025-01-21 14:00:00,login,mobile,UK
42241,2731,2025-01-22 00:00:00,LOGIN, WEB,UK
42242,2731,2025-01-22 20:00:00,LOGIN,mobile, US
42243,2731,2025-01-24 05:00:00,login, WEB,India 
42244,2731,2025-01-26 03:00:00,LOGOUT,Mobile ,India
42245,2732,2025-02-10 00:00:00,signup, WEB, US
42246,2732,2025-02-11 05:00:00,job_view,mobile, US
42247,2732,2025-02-12 21:00:00,apply,,
42248,2732,2025-02-13 21:00:00,logout,mobile,
42249,2732,2025-02-14 01:00:00,logout, WEB,India 
42250,2732,2025-02-14 22:00:00,logout,Mobile ,India 
42251,2732,2025-02-15 11:00:00,JOB_VIEW,mobile,UK
42252,2732,2025-02-15 16:00:00,LOGIN,mobile,India 
42253,2732,2025-02-17 06:00:00,login,web,US
42254,2732,2025-02-18 07:00:00,apply,Mobile ,US
42255,2732,2025-02-18 10:00:00,login,mobile,
42256,2732,2025-02-20 00:00:00,LOGOUT, WEB,India 
42257,2732,2025-02-21 01:00:00,login,,UK
42258,2732,2025-02-22 09:00:00,login,mobile,
42259,2733,2025-02-23 00:00:00,signup, WEB,
42260,2733,2025-02-23 19:00:00,login,web,UK
42261,2733,2025-02-25 04:00:00,job_view,,UK
42262,2733,2025-02-26 13:00:00,job_view,web,UK
42263,2733,2025-02-27 16:00:00,login,web,US
42264,2733,2025-02-28 08:00:00,logout, WEB, US
42265,2733,2025-03-02 06:00:00,apply, WEB,India
42266,2733,2025-03-02 13:00:00,login,mobile,UK
42267,2733,,JOB_VIEW,web,
42268,2733,,JOB_VIEW, WEB,UK
42269,2733,2025-03-05 04:00:00,login,,UK
42270,2733,2025-03-05 22:00:00,login,mobile,
42271,2733,2025-03-07 02:00:00,job_view,web, US
42272,2733,2025-03-08 10:00:00,login,mobile,US
42273,2733,2025-03-10 09:00:00,JOB_VIEW, WEB,US
42274,2733,2025-03-10 15:00:00,job_view,Mobile ,India
42275,2733,2025-03-11 16:00:00,job_view,web,
42276,2733,2025-03-12 13:00:00,job_view,mobile,
42277,2733,2025-03-13 09:00:00,apply,mobile,India
42278,2733,,LOGIN,web, US
42279,2733,2025-03-16 20:00:00,job_view, WEB,India 
42280,2733,2025-03-17 20:00:00,APPLY,Mobile ,India 
42281,2734,2025-01-08 00:00:00,SIGNUP,,
42282,2734,,login,,India 
42283,2734,2025-01-09 22:00:00,LOGOUT, WEB,UK
42284,2734,2025-01-10 21:00:00,job_view,web,UK
42285,2734,2025-01-12 07:00:00,job_view,web,India
42286,2734,2025-01-13 22:00:00,job_view,web,India 
42287,2734,2025-01-15 05:00:00,JOB_VIEW,web,India
42288,2734,2025-01-17 01:00:00,LOGIN,mobile,
42289,2734,2025-01-18 07:00:00,JOB_VIEW, WEB,UK
42290,2734,2025-01-19 18:00:00,logout,,India 
42291,2734,2025-01-19 19:00:00,job_view, WEB,India 
42292,2734,2025-01-20 19:00:00,job_view,mobile,India 
42293,2734,2025-01-21 22:00:00,apply,Mobile , US
42294,2734,2025-01-21 23:00:00,apply,, US
42295,2734,2025-01-23 07:00:00,job_view,Mobile ,
42296,2734,2025-01-25 00:00:00,job_view,Mobile ,US
42297,2734,2025-01-25 03:00:00,APPLY,web, US
42298,2734,2025-01-26 23:00:00,apply,,
42299,2735,2025-02-01 00:00:00,SIGNUP,,
42300,2735,2025-02-01 09:00:00,apply,mobile,India 
42301,2735,2025-02-02 17:00:00,job_view,mobile, US
42302,2735,2025-02-04 13:00:00,apply,mobile,
42303,2735,2025-02-05 07:00:00,login,Mobile , US
42304,2735,2025-02-06 12:00:00,login,mobile,UK
42305,2735,2025-02-06 19:00:00,apply,Mobile ,
42306,2735,2025-02-06 21:00:00,LOGIN,mobile, US
42307,2735,2025-02-07 18:00:00,login,web,US
42308,2735,2025-02-08 14:00:00,apply,,
42309,2735,2025-02-09 10:00:00,login, WEB,India 
42310,2735,2025-02-11 01:00:00,LOGIN,Mobile ,
42311,2735,2025-02-12 00:00:00,login,,India
42312,2735,2025-02-13 18:00:00,job_view,web,India 
42313,2735,2025-02-14 17:00:00,login,mobile,US
42314,2735,2025-02-15 16:00:00,job_view,web,India 
42315,2735,,job_view,mobile,US
42316,2735,2025-02-17 04:00:00,login, WEB,
42317,2735,2025-02-18 14:00:00,login,Mobile ,
42318,2735,2025-02-19 23:00:00,APPLY, WEB,
42319,2735,2025-02-21 07:00:00,login, WEB,US
42320,2735,2025-02-22 07:00:00,APPLY,web,
42321,2736,2025-02-16 00:00:00,signup,Mobile ,
42322,2736,2025-02-16 04:00:00,job_view,Mobile , US
42323,2736,2025-02-17 13:00:00,LOGIN,mobile,India 
42324,2736,2025-02-18 14:00:00,JOB_VIEW, WEB,US
42325,2736,2025-02-19 05:00:00,APPLY,web,UK
42326,2736,2025-02-20 05:00:00,JOB_VIEW,web,UK
42327,2736,2025-02-22 00:00:00,LOGIN,mobile,India 
42328,2736,2025-02-23 10:00:00,JOB_VIEW,mobile,UK
42329,2736,2025-02-23 13:00:00,login, WEB,US
42330,2736,2025-02-25 02:00:00,job_view,web,US
42331,2736,2025-02-25 11:00:00,job_view,web,India
42332,2736,2025-02-25 17:00:00,logout,Mobile ,India
42333,2737,2025-01-23 00:00:00,signup,mobile,India
42334,2737,2025-01-24 05:00:00,LOGIN,mobile, US
42335,2737,2025-01-24 08:00:00,APPLY, WEB,India
42336,2737,2025-01-25 07:00:00,JOB_VIEW, WEB,India 
42337,2737,2025-01-26 20:00:00,job_view,web,US
42338,2737,2025-01-28 18:00:00,logout,web, US
42339,2737,2025-01-30 10:00:00,job_view,mobile, US
42340,2737,2025-01-30 23:00:00,job_view, WEB,UK
42341,2737,2025-01-31 19:00:00,job_view,, US
42342,2737,2025-02-01 22:00:00,job_view,web,UK
42343,2737,2025-02-02 09:00:00,APPLY, WEB,India 
42344,2738,2025-01-01 00:00:00,signup, WEB, US
42345,2738,2025-01-02 02:00:00,APPLY,web, US
42346,2738,2025-01-02 12:00:00,job_view, WEB,
42347,2738,2025-01-03 19:00:00,job_view,,India 
42348,2738,2025-01-03 23:00:00,JOB_VIEW, WEB,US
42349,2738,2025-01-05 07:00:00,apply,Mobile ,India 
42350,2738,,job_view,,
42351,2738,2025-01-08 11:00:00,login,mobile,US
42352,2738,2025-01-09 11:00:00,login,mobile,US
42353,2739,2025-02-20 00:00:00,SIGNUP,Mobile ,
42354,2739,2025-02-21 01:00:00,job_view,mobile,UK
42355,2739,,job_view,,India
42356,2739,2025-02-22 01:00:00,apply, WEB, US
42357,2739,2025-02-23 21:00:00,apply,web,
42358,2739,2025-02-24 00:00:00,login,web,UK
42359,2739,2025-02-25 08:00:00,JOB_VIEW,mobile,
42360,2739,2025-02-26 19:00:00,logout,Mobile ,US
42361,2739,2025-02-27 13:00:00,login,mobile,
42362,2739,2025-02-28 06:00:00,APPLY,web,
42363,2739,2025-03-01 07:00:00,JOB_VIEW,web,India
42364,2739,2025-03-01 22:00:00,login,mobile,India 
42365,2739,2025-03-03 05:00:00,login,web,US
42366,2739,2025-03-03 13:00:00,LOGIN,mobile,UK
42367,2739,2025-03-04 06:00:00,job_view, WEB,UK
42368,2739,2025-03-04 12:00:00,APPLY,mobile,
42369,2739,2025-03-04 23:00:00,login,mobile,
42370,2739,2025-03-05 17:00:00,job_view,Mobile ,India 
42371,2739,2025-03-06 08:00:00,apply,Mobile ,India 
42372,2739,2025-03-07 16:00:00,LOGIN,Mobile ,UK
42373,2739,2025-03-08 01:00:00,LOGOUT,,UK
42374,2739,2025-03-10 00:00:00,apply, WEB,India 
42375,2739,2025-03-11 12:00:00,logout, WEB,
42376,2739,2025-03-12 21:00:00,job_view,Mobile ,India
42377,2739,2025-03-13 19:00:00,JOB_VIEW,Mobile , US
42378,2740,2025-01-30 00:00:00,signup,Mobile ,US
42379,2740,2025-01-30 16:00:00,JOB_VIEW,,UK
42380,2740,2025-01-31 06:00:00,login,mobile,
42381,2740,2025-02-01 20:00:00,apply,web, US
42382,2740,2025-02-03 18:00:00,job_view,,US
42383,2740,2025-02-04 13:00:00,apply,web,India
42384,2740,,APPLY,Mobile ,UK
42385,2740,2025-02-06 12:00:00,login,mobile, US
42386,2740,2025-02-08 02:00:00,apply,Mobile ,US
42387,2740,2025-02-09 05:00:00,apply,Mobile ,India
42388,2740,2025-02-10 12:00:00,login,web,
42389,2740,2025-02-11 23:00:00,APPLY,mobile,India
42390,2740,2025-02-13 06:00:00,JOB_VIEW, WEB,
42391,2740,2025-02-13 07:00:00,job_view,mobile,India 
42392,2740,2025-02-14 18:00:00,JOB_VIEW, WEB,India
42393,2740,2025-02-16 05:00:00,JOB_VIEW,,US
42394,2740,2025-02-16 09:00:00,apply,web, US
42395,2740,2025-02-16 17:00:00,apply,web,US
42396,2740,2025-02-17 17:00:00,job_view,,US
42397,2740,2025-02-17 19:00:00,login, WEB,UK
42398,2740,2025-02-19 10:00:00,apply,mobile,
42399,2740,2025-02-19 22:00:00,job_view,web,
42400,2741,,SIGNUP,Mobile ,UK
42401,2741,2025-02-08 19:00:00,job_view,,India
42402,2741,2025-02-09 00:00:00,apply,Mobile ,India 
42403,2741,2025-02-09 13:00:00,JOB_VIEW,web, US
42404,2741,2025-02-10 10:00:00,apply,mobile,US
42405,2741,2025-02-10 14:00:00,logout,web,UK
42406,2741,2025-02-10 18:00:00,JOB_VIEW,web,India
42407,2741,,JOB_VIEW, WEB,India
42408,2741,2025-02-12 12:00:00,login, WEB,India 
42409,2741,2025-02-12 21:00:00,JOB_VIEW,web,India 
42410,2741,2025-02-13 20:00:00,login,mobile, US
42411,2741,2025-02-14 19:00:00,login,mobile,
42412,2741,2025-02-16 17:00:00,login,,US
42413,2741,2025-02-17 02:00:00,apply,web,India 
42414,2741,2025-02-18 14:00:00,apply,Mobile ,UK
42415,2741,2025-02-20 08:00:00,login,web,India 
42416,2741,2025-02-21 22:00:00,logout, WEB,
42417,2741,2025-02-22 21:00:00,job_view, WEB,India
42418,2741,2025-02-24 16:00:00,logout, WEB,India 
42419,2741,2025-02-25 08:00:00,login,,India 
42420,2741,2025-02-26 06:00:00,job_view, WEB,India
42421,2741,,JOB_VIEW, WEB,US
42422,2741,2025-02-26 22:00:00,login,Mobile ,India
42423,2742,2025-01-28 00:00:00,signup, WEB,US
42424,2742,2025-01-29 00:00:00,job_view, WEB,US
42425,2742,2025-01-30 15:00:00,apply,Mobile ,India
42426,2742,2025-01-31 19:00:00,job_view,Mobile ,India
42427,2742,2025-02-01 02:00:00,LOGOUT,,US
42428,2742,2025-02-01 19:00:00,APPLY, WEB,US
42429,2743,2025-02-12 00:00:00,signup,,India 
42430,2743,2025-02-12 10:00:00,login,web,
42431,2743,2025-02-13 23:00:00,job_view,,
42432,2743,,login,mobile,India
42433,2743,2025-02-15 22:00:00,JOB_VIEW,mobile,India
42434,2743,,LOGIN,,India
42435,2743,2025-02-16 04:00:00,job_view,Mobile ,India 
42436,2743,2025-02-16 09:00:00,JOB_VIEW,web,UK
42437,2743,2025-02-17 11:00:00,job_view, WEB,India 
42438,2743,2025-02-17 22:00:00,logout, WEB,India 
42439,2743,2025-02-19 04:00:00,job_view, WEB,India 
42440,2743,2025-02-20 20:00:00,job_view,Mobile ,
42441,2743,2025-02-21 04:00:00,job_view,Mobile ,
42442,2744,2025-01-26 00:00:00,SIGNUP,mobile,UK
42443,2744,2025-01-27 19:00:00,JOB_VIEW,mobile,US
42444,2744,2025-01-28 22:00:00,apply,web,US
42445,2744,2025-01-29 08:00:00,apply, WEB,India
42446,2744,2025-01-29 22:00:00,APPLY,Mobile ,US
42447,2744,2025-01-29 23:00:00,job_view,Mobile ,India 
42448,2744,2025-01-30 16:00:00,apply, WEB,UK
42449,2744,2025-01-31 12:00:00,LOGIN,web,
42450,2744,2025-02-01 21:00:00,login,mobile,India 
42451,2744,2025-02-03 04:00:00,apply,Mobile ,
42452,2744,2025-02-04 00:00:00,job_view,,UK
42453,2744,2025-02-04 07:00:00,logout, WEB,
42454,2744,2025-02-05 19:00:00,job_view,web,India
42455,2744,2025-02-06 07:00:00,LOGIN,Mobile ,UK
42456,2744,2025-02-08 03:00:00,login,web,UK
42457,2744,2025-02-08 09:00:00,login,,UK
42458,2744,2025-02-09 19:00:00,JOB_VIEW,,India 
42459,2744,2025-02-11 07:00:00,job_view,Mobile ,India 
42460,2744,2025-02-11 09:00:00,LOGIN,web,India 
42461,2744,2025-02-13 08:00:00,JOB_VIEW,Mobile ,India 
42462,2744,2025-02-14 13:00:00,LOGIN,Mobile ,US
42463,2744,2025-02-15 20:00:00,apply,mobile,
42464,2744,2025-02-16 07:00:00,job_view,Mobile ,India
42465,2745,2025-01-22 00:00:00,signup,mobile,UK
42466,2745,2025-01-23 06:00:00,LOGIN,,India 
42467,2745,2025-01-24 21:00:00,login,Mobile ,India
42468,2745,2025-01-26 18:00:00,apply,Mobile ,
42469,2745,2025-01-27 15:00:00,login,Mobile , US
42470,2745,2025-01-29 02:00:00,job_view,mobile,India
42471,2745,2025-01-30 08:00:00,login,mobile,
42472,2745,2025-01-31 08:00:00,job_view,Mobile ,India
42473,2745,2025-02-01 05:00:00,login, WEB,India 
42474,2745,2025-02-02 19:00:00,APPLY,,UK
42475,2745,2025-02-02 23:00:00,LOGOUT,web,
42476,2746,2025-01-28 00:00:00,signup,Mobile , US
42477,2746,2025-01-29 01:00:00,job_view, WEB, US
42478,2746,2025-01-29 20:00:00,login,mobile,US
42479,2746,2025-01-31 01:00:00,job_view,,India
42480,2746,2025-02-01 11:00:00,JOB_VIEW,Mobile ,
42481,2746,2025-02-01 16:00:00,apply,Mobile ,US
42482,2746,,APPLY,,India 
42483,2746,2025-02-03 22:00:00,login,,India
42484,2746,2025-02-04 23:00:00,LOGIN,web,India
42485,2746,2025-02-06 05:00:00,login,, US
42486,2746,2025-02-06 19:00:00,apply, WEB,US
42487,2746,2025-02-07 22:00:00,JOB_VIEW,, US
42488,2746,2025-02-08 13:00:00,login, WEB, US
42489,2746,2025-02-09 23:00:00,login, WEB, US
42490,2746,2025-02-10 06:00:00,login,Mobile ,India 
42491,2746,2025-02-11 18:00:00,job_view,Mobile ,UK
42492,2746,2025-02-12 09:00:00,JOB_VIEW, WEB,UK
42493,2746,2025-02-14 00:00:00,APPLY,Mobile , US
42494,2746,2025-02-15 06:00:00,JOB_VIEW,Mobile , US
42495,2746,2025-02-16 13:00:00,job_view,,India
42496,2747,2025-01-22 00:00:00,signup,mobile, US
42497,2747,2025-01-23 22:00:00,JOB_VIEW,mobile,UK
42498,2747,2025-01-25 05:00:00,JOB_VIEW, WEB,
42499,2747,2025-01-25 22:00:00,login,Mobile ,UK
42500,2747,2025-01-26 11:00:00,LOGIN, WEB,UK
42501,2747,2025-01-28 01:00:00,login,web,UK
42502,2748,2025-02-01 00:00:00,signup, WEB,
42503,2748,2025-02-02 04:00:00,job_view,,US
42504,2748,2025-02-02 16:00:00,LOGIN,web,India
42505,2748,2025-02-03 20:00:00,apply,Mobile ,US
